date,매출액,영업이익,당기순이익,자산,부채,자본,유동비율,부채비율,영업이익률,ROA,ROIC,PER,PSR,PCR,PBR,총현금흐름,종목코드,종목명,ROE
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A029780.KS,삼성카드,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A029780.KS,삼성카드,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A029780.KS,삼성카드,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A029780.KS,삼성카드,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A029780.KS,삼성카드,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A079550.KS,LIG넥스원,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A079550.KS,LIG넥스원,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A079550.KS,LIG넥스원,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A079550.KS,LIG넥스원,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A079550.KS,LIG넥스원,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A003230.KS,삼양식품,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A003230.KS,삼양식품,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A003230.KS,삼양식품,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A003230.KS,삼양식품,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A003230.KS,삼양식품,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A423160.KS,KODEX KOFR금리액티브(합성),
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A423160.KS,KODEX KOFR금리액티브(합성),13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A423160.KS,KODEX KOFR금리액티브(합성),15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A423160.KS,KODEX KOFR금리액티브(합성),4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A423160.KS,KODEX KOFR금리액티브(합성),1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A005940.KS,NH투자증권,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A005940.KS,NH투자증권,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A005940.KS,NH투자증권,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A005940.KS,NH투자증권,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A005940.KS,NH투자증권,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A006800.KS,미래에셋증권,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A006800.KS,미래에셋증권,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A006800.KS,미래에셋증권,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A006800.KS,미래에셋증권,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A006800.KS,미래에셋증권,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A032640.KS,LG유플러스,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A032640.KS,LG유플러스,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A032640.KS,LG유플러스,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A032640.KS,LG유플러스,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A032640.KS,LG유플러스,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A307950.KS,현대오토에버,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A307950.KS,현대오토에버,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A307950.KS,현대오토에버,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A307950.KS,현대오토에버,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A307950.KS,현대오토에버,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A010620.KS,HD현대미포,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A010620.KS,HD현대미포,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A010620.KS,HD현대미포,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A010620.KS,HD현대미포,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A010620.KS,HD현대미포,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A302440.KS,SK바이오사이언스,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A302440.KS,SK바이오사이언스,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A302440.KS,SK바이오사이언스,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A302440.KS,SK바이오사이언스,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A302440.KS,SK바이오사이언스,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A454910.KS,두산로보틱스,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A454910.KS,두산로보틱스,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A454910.KS,두산로보틱스,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A454910.KS,두산로보틱스,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A454910.KS,두산로보틱스,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A180640.KS,한진칼,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A180640.KS,한진칼,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A180640.KS,한진칼,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A180640.KS,한진칼,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A180640.KS,한진칼,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A078930.KS,GS,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A078930.KS,GS,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A078930.KS,GS,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A078930.KS,GS,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A078930.KS,GS,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A022100.KS,포스코DX,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A022100.KS,포스코DX,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A022100.KS,포스코DX,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A022100.KS,포스코DX,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A022100.KS,포스코DX,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A360750.KS,TIGER 미국S&P500,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A360750.KS,TIGER 미국S&P500,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A360750.KS,TIGER 미국S&P500,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A360750.KS,TIGER 미국S&P500,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A360750.KS,TIGER 미국S&P500,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A021240.KS,코웨이,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A021240.KS,코웨이,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A021240.KS,코웨이,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A021240.KS,코웨이,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A021240.KS,코웨이,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A462870.KS,시프트업,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A462870.KS,시프트업,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A462870.KS,시프트업,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A462870.KS,시프트업,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A462870.KS,시프트업,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A009830.KS,한화솔루션,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A009830.KS,한화솔루션,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A009830.KS,한화솔루션,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A009830.KS,한화솔루션,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A009830.KS,한화솔루션,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A011170.KS,롯데케미칼,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A011170.KS,롯데케미칼,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A011170.KS,롯데케미칼,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A011170.KS,롯데케미칼,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A011170.KS,롯데케미칼,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A036460.KS,한국가스공사,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A036460.KS,한국가스공사,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A036460.KS,한국가스공사,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A036460.KS,한국가스공사,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A036460.KS,한국가스공사,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A005385.KS,현대차우,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A005385.KS,현대차우,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A005385.KS,현대차우,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A005385.KS,현대차우,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A005385.KS,현대차우,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A449170.KS,TIGER KOFR금리액티브(합성),
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A449170.KS,TIGER KOFR금리액티브(합성),13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A449170.KS,TIGER KOFR금리액티브(합성),15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A449170.KS,TIGER KOFR금리액티브(합성),4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A449170.KS,TIGER KOFR금리액티브(합성),1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A071050.KS,한국금융지주,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A071050.KS,한국금융지주,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A071050.KS,한국금융지주,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A071050.KS,한국금융지주,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A071050.KS,한국금융지주,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A036570.KS,엔씨소프트,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A036570.KS,엔씨소프트,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A036570.KS,엔씨소프트,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A036570.KS,엔씨소프트,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A036570.KS,엔씨소프트,1.8161891889057775
2020/12,,,,,,,262.2,37.1,15.2,7.2,17.2,21.09,2.32,9.75,2.06,564882,A016360.KS,삼성증권,
2021/12,2796048.0,516339.0,399075.0,4266212.0,1217212.0,3048999.0,247.6,39.9,18.5,9.9,23.9,13.55,1.90,7.24,1.80,728698,A016360.KS,삼성증권,13.088721905123615
2022/12,3022314.0,433766.0,556541.0,4484245.0,936749.0,3547496.0,278.9,26.4,14.4,12.7,25.9,6.86,1.24,4.00,1.09,910900,A016360.KS,삼성증권,15.688277026950843
2023/12,2589355.0,65670.0,154871.0,4559060.0,922281.0,3636779.0,258.8,25.4,2.5,3.4,3.8,36.84,2.06,10.03,1.51,479071,A016360.KS,삼성증권,4.258466076712388
2024/03,719156.0,66060.0,67547.0,4708998.0,989837.0,3719161.0,255.0,26.6,9.2,5.8,8.7,,,,1.54,157408,A016360.KS,삼성증권,1.8161891889057775
